TOURNAMENT,CLASS,NAME,WIN_FLG,LOSE_FLG
H12-1,大関,千代大海,0,1
H12-11,大関,魁皇,0,1
H12-11,大関,魁皇,1,0
H12-11,大関,魁皇,1,0
H12-11,大関,魁皇,1,0
H12-11,大関,魁皇,1,0
H12-11,大関,魁皇,1,0
H12-11,大関,魁皇,1,0
H12-11,大関,魁皇,1,0
H12-11,大関,魁皇,0,1
H12-11,大関,魁皇,1,0
H12-11,大関,魁皇,1,0
H12-11,大関,魁皇,1,0
H12-11,大関,魁皇,0,1
H12-11,大関,魁皇,1,0
H12-11,大関,魁皇,0,1
H12-11,大関,出島,1,0
H12-11,大関,出島,1,0
H12-11,大関,出島,1,0
H12-11,大関,出島,1,0
H12-11,大関,出島,1,0
H12-11,大関,出島,0,1
H12-11,大関,出島,1,0
H12-11,大関,出島,0,1
H12-11,大関,出島,0,1
H12-11,大関,出島,1,0
H12-11,大関,出島,1,0
H12-11,大関,出島,0,1
H12-11,大関,出島,0,1
H12-11,大関,出島,0,1
H12-11,大関,出島,1,0
H12-11,大関,千代大海,1,0
H12-11,大関,千代大海,1,0
H12-11,大関,千代大海,0,1
H12-11,大関,千代大海,1,0
H12-11,大関,千代大海,1,0
H12-11,大関,千代大海,1,0
H12-11,大関,千代大海,1,0
H12-11,大関,千代大海,1,0
H12-11,大関,千代大海,1,0
H12-11,大関,千代大海,1,0
H12-11,大関,千代大海,0,1
H12-11,大関,千代大海,0,1
H12-11,大関,千代大海,0,1
H12-11,大関,千代大海,0,1
H12-11,大関,千代大海,0,1
H12-11,大関,雅山,1,0
H12-11,大関,雅山,1,0
H12-11,大関,雅山,1,0
H12-11,大関,雅山,1,0
H12-11,大関,雅山,1,0
H12-11,大関,雅山,1,0
H12-11,大関,雅山,1,0
H12-11,大関,雅山,1,0
H12-11,大関,雅山,0,1
H12-11,大関,雅山,0,1
H12-11,大関,雅山,0,1
H12-11,大関,雅山,0,1
H12-11,大関,雅山,1,0
H12-11,大関,雅山,0,1
H12-11,大関,雅山,0,1
H12-11,大関,武双山,0,1
H12-11,大関,武双山,1,0
H12-11,大関,武双山,1,0
H12-11,大関,武双山,0,1
H12-11,大関,武双山,1,0
H12-11,大関,武双山,1,0
H12-11,大関,武双山,0,1
H12-11,大関,武双山,0,1
H12-11,大関,武双山,1,0
H12-11,大関,武双山,1,0
H12-11,大関,武双山,0,1
H12-11,大関,武双山,1,0
H12-11,大関,武双山,1,0
H12-11,大関,武双山,1,0
H12-11,大関,武双山,0,1
H12-3,大関,出島,1,0
H12-3,大関,出島,1,0
H12-3,大関,出島,1,0
H12-3,大関,出島,0,1
H12-3,大関,出島,1,0
H12-3,大関,出島,0,1
H12-3,大関,出島,0,1
H12-3,大関,出島,1,0
H12-3,大関,出島,1,0
H12-3,大関,出島,0,1
H12-3,大関,出島,1,0
H12-3,大関,出島,1,0
H12-3,大関,出島,1,0
H12-3,大関,出島,1,0
H12-3,大関,出島,1,0
H12-3,大関,貴ノ浪,1,0
H12-3,大関,貴ノ浪,0,1
H12-3,大関,貴ノ浪,1,0
H12-3,大関,貴ノ浪,1,0
H12-3,大関,貴ノ浪,0,1
H12-3,大関,貴ノ浪,0,1
H12-3,大関,貴ノ浪,0,1
H12-3,大関,貴ノ浪,0,1
H12-3,大関,貴ノ浪,0,1
H12-3,大関,貴ノ浪,1,0
H12-3,大関,貴ノ浪,1,0
H12-3,大関,貴ノ浪,0,1
H12-3,大関,貴ノ浪,1,0
H12-3,大関,貴ノ浪,1,0
H12-3,大関,貴ノ浪,0,1
H12-3,大関,千代大海,1,0
H12-3,大関,千代大海,1,0
H12-3,大関,千代大海,0,1
H12-3,大関,千代大海,1,0
H12-3,大関,千代大海,0,1
H12-3,大関,千代大海,1,0
H12-3,大関,千代大海,0,1
H12-3,大関,千代大海,0,1
H12-3,大関,千代大海,1,0
H12-3,大関,千代大海,1,0
H12-3,大関,千代大海,1,0
H12-3,大関,千代大海,0,1
H12-3,大関,千代大海,0,1
H12-3,大関,千代大海,0,1
H12-3,大関,千代大海,1,0
H12-5,大関,出島,0,1
H12-5,大関,出島,1,0
H12-5,大関,出島,0,1
H12-5,大関,出島,1,0
H12-5,大関,出島,1,0
H12-5,大関,出島,1,0
H12-5,大関,出島,0,1
H12-5,大関,出島,1,0
H12-5,大関,出島,0,1
H12-5,大関,出島,1,0
H12-5,大関,出島,1,0
H12-5,大関,出島,1,0
H12-5,大関,出島,0,1
H12-5,大関,出島,0,1
H12-5,大関,出島,0,1
H12-5,大関,千代大海,1,0
H12-5,大関,千代大海,0,1
H12-5,大関,千代大海,1,0
H12-5,大関,千代大海,1,0
H12-5,大関,千代大海,1,0
H12-5,大関,千代大海,0,1
H12-5,大関,千代大海,1,0
H12-5,大関,千代大海,1,0
H12-5,大関,千代大海,1,0
H12-5,大関,千代大海,1,0
H12-5,大関,千代大海,1,0
H12-5,大関,千代大海,0,1
H12-5,大関,千代大海,1,0
H12-5,大関,千代大海,0,1
H12-5,大関,千代大海,1,0
H12-5,大関,貴ノ浪,1,0
H12-5,大関,貴ノ浪,1,0
H12-5,大関,貴ノ浪,1,0
H12-5,大関,貴ノ浪,1,0
H12-5,大関,貴ノ浪,0,1
H12-5,大関,貴ノ浪,1,0
H12-5,大関,貴ノ浪,0,1
H12-5,大関,貴ノ浪,0,1
H12-5,大関,貴ノ浪,1,0
H12-5,大関,貴ノ浪,0,1
H12-5,大関,貴ノ浪,0,1
H12-5,大関,貴ノ浪,0,1
H12-5,大関,貴ノ浪,0,1
H12-5,大関,貴ノ浪,0,1
H12-5,大関,貴ノ浪,0,1
H12-7,大関,千代大海,0,1
H12-7,大関,千代大海,1,0
H12-7,大関,千代大海,1,0
H12-7,大関,千代大海,1,0
H12-7,大関,千代大海,0,1
H12-7,大関,千代大海,1,0
H12-7,大関,千代大海,1,0
H12-7,大関,千代大海,1,0
H12-7,大関,千代大海,1,0
H12-7,大関,千代大海,1,0
H12-7,大関,千代大海,1,0
H12-7,大関,千代大海,0,1
H12-7,大関,千代大海,1,0
H12-7,大関,千代大海,1,0
H12-7,大関,千代大海,0,1
H12-7,大関,出島,1,0
H12-7,大関,出島,1,0
H12-7,大関,出島,0,1
H12-7,大関,出島,1,0
H12-7,大関,出島,1,0
H12-7,大関,出島,1,0
H12-7,大関,出島,1,0
H12-7,大関,出島,0,1
H12-7,大関,出島,0,1
H12-7,大関,出島,1,0
H12-7,大関,出島,1,0
H12-7,大関,出島,1,0
H12-7,大関,出島,0,1
H12-7,大関,出島,1,0
H12-7,大関,出島,0,1
H12-7,大関,雅山,0,1
H12-7,大関,雅山,0,1
H12-7,大関,雅山,1,0
H12-7,大関,雅山,1,0
H12-7,大関,雅山,1,0
H12-7,大関,雅山,0,1
H12-7,大関,雅山,0,1
H12-7,大関,雅山,1,0
H12-7,大関,雅山,0,1
H12-7,大関,雅山,0,1
H12-7,大関,雅山,1,0
H12-7,大関,雅山,0,1
H12-7,大関,雅山,0,1
H12-7,大関,雅山,0,1
H12-7,大関,雅山,1,0
H12-7,大関,武双山,1,0
H12-7,大関,武双山,0,1
H12-7,大関,武双山,1,0
H12-7,大関,武双山,0,1
H12-7,大関,武双山,0,1
H12-7,大関,武双山,1,0
H12-7,大関,武双山,0,1
H12-7,大関,武双山,0,1
H12-7,大関,武双山,0,1
H12-7,大関,武双山,0,1
H12-7,大関,武双山,0,1
H12-7,大関,武双山,0,1
H12-7,大関,武双山,0,1
H12-7,大関,武双山,1,0
H12-7,大関,武双山,0,1
H12-9,大関,千代大海,1,0
H12-9,大関,千代大海,1,0
H12-9,大関,千代大海,1,0
H12-9,大関,千代大海,1,0
H12-9,大関,千代大海,1,0
H12-9,大関,千代大海,0,1
H12-9,大関,千代大海,0,1
H12-9,大関,千代大海,1,0
H12-9,大関,千代大海,0,1
H12-9,大関,千代大海,1,0
H12-9,大関,千代大海,1,0
H12-9,大関,千代大海,1,0
H12-9,大関,千代大海,0,1
H12-9,大関,千代大海,0,1
H12-9,大関,千代大海,1,0
H12-9,大関,魁皇,1,0
H12-9,大関,魁皇,1,0
H12-9,大関,魁皇,1,0
H12-9,大関,魁皇,0,1
H12-9,大関,魁皇,1,0
H12-9,大関,魁皇,1,0
H12-9,大関,魁皇,1,0
H12-9,大関,魁皇,1,0
H12-9,大関,魁皇,1,0
H12-9,大関,魁皇,0,1
H12-9,大関,魁皇,1,0
H12-9,大関,魁皇,0,1
H12-9,大関,魁皇,1,0
H12-9,大関,魁皇,0,1
H12-9,大関,魁皇,1,0
H12-9,大関,出島,1,0
H12-9,大関,出島,1,0
H12-9,大関,出島,1,0
H12-9,大関,出島,0,1
H12-9,大関,出島,1,0
H12-9,大関,出島,1,0
H12-9,大関,出島,1,0
H12-9,大関,出島,1,0
H12-9,大関,出島,0,1
H12-9,大関,出島,1,0
H12-9,大関,出島,0,1
H12-9,大関,出島,1,0
H12-9,大関,出島,1,0
H12-9,大関,出島,0,1
H12-9,大関,出島,0,1
H12-9,大関,雅山,0,1
H12-9,大関,雅山,1,0
H12-9,大関,雅山,1,0
H12-9,大関,雅山,1,0
H12-9,大関,雅山,1,0
H12-9,大関,雅山,1,0
H12-9,大関,雅山,0,1
H12-9,大関,雅山,0,1
H12-9,大関,雅山,1,0
H12-9,大関,雅山,0,1
H12-9,大関,雅山,0,1
H12-9,大関,雅山,1,0
H12-9,大関,雅山,0,1
H12-9,大関,雅山,1,0
H12-9,大関,雅山,0,1
H13-1,大関,魁皇,0,1
H13-1,大関,魁皇,1,0
H13-1,大関,魁皇,1,0
H13-1,大関,魁皇,0,1
H13-1,大関,魁皇,1,0
H13-1,大関,魁皇,1,0
H13-1,大関,魁皇,1,0
H13-1,大関,魁皇,1,0
H13-1,大関,魁皇,1,0
H13-1,大関,魁皇,1,0
H13-1,大関,魁皇,1,0
H13-1,大関,魁皇,1,0
H13-1,大関,魁皇,0,1
H13-1,大関,魁皇,0,1
H13-1,大関,魁皇,0,1
H13-1,大関,出島,0,1
H13-1,大関,出島,1,0
H13-1,大関,出島,0,1
H13-1,大関,出島,0,1
H13-1,大関,出島,1,0
H13-1,大関,出島,1,0
H13-1,大関,出島,1,0
H13-1,大関,出島,0,1
H13-1,大関,出島,0,1
H13-1,大関,出島,1,0
H13-1,大関,出島,1,0
H13-1,大関,出島,0,1
H13-1,大関,出島,0,1
H13-1,大関,出島,0,1
H13-1,大関,出島,1,0
H13-1,大関,千代大海,1,0
H13-1,大関,千代大海,1,0
H13-1,大関,千代大海,0,1
H13-1,大関,千代大海,0,1
H13-1,大関,雅山,1,0
H13-1,大関,雅山,1,0
H13-1,大関,雅山,0,1
H13-1,大関,雅山,1,0
H13-1,大関,雅山,0,1
H13-1,大関,雅山,1,0
H13-1,大関,雅山,0,1
H13-1,大関,雅山,1,0
H13-1,大関,雅山,1,0
H13-1,大関,雅山,0,1
H13-1,大関,雅山,0,1
H13-1,大関,雅山,0,1
H13-1,大関,雅山,0,1
H13-1,大関,雅山,1,0
H13-1,大関,雅山,1,0
H13-1,大関,武双山,1,0
H13-1,大関,武双山,1,0
H13-1,大関,武双山,0,1
H13-1,大関,武双山,0,1
H13-1,大関,武双山,1,0
H13-1,大関,武双山,0,1
H13-1,大関,武双山,1,0
H13-1,大関,武双山,1,0
H13-1,大関,武双山,1,0
H13-1,大関,武双山,1,0
H13-1,大関,武双山,0,1
H13-1,大関,武双山,0,1
H13-1,大関,武双山,0,1
H13-1,大関,武双山,1,0
H13-1,大関,武双山,1,0
H13-11,大関,武双山,1,0
H13-11,大関,武双山,0,1
H13-11,大関,武双山,1,0
H13-11,大関,武双山,1,0
H13-11,大関,武双山,1,0
H13-11,大関,武双山,1,0
H13-11,大関,武双山,0,1
H13-11,大関,武双山,0,1
H13-11,大関,武双山,1,0
H13-11,大関,武双山,1,0
H13-11,大関,武双山,1,0
H13-11,大関,武双山,0,1
H13-11,大関,武双山,1,0
H13-11,大関,武双山,0,1
H13-11,大関,武双山,0,1
H13-11,大関,魁皇,0,1
H13-11,大関,魁皇,1,0
H13-11,大関,魁皇,0,1
H13-11,大関,魁皇,1,0
H13-11,大関,魁皇,1,0
H13-11,大関,魁皇,1,0
H13-11,大関,魁皇,1,0
H13-11,大関,魁皇,0,1
H13-11,大関,魁皇,0,1
H13-11,大関,魁皇,0,1
H13-11,大関,魁皇,1,0
H13-11,大関,魁皇,1,0
H13-11,大関,魁皇,1,0
H13-11,大関,魁皇,1,0
H13-11,大関,魁皇,1,0
H13-11,大関,千代大海,0,1
H13-11,大関,千代大海,1,0
H13-11,大関,千代大海,1,0
H13-11,大関,千代大海,1,0
H13-11,大関,千代大海,0,1
H13-11,大関,千代大海,0,1
H13-11,大関,千代大海,0,1
H13-11,大関,千代大海,1,0
H13-11,大関,千代大海,0,1
H13-11,大関,千代大海,1,0
H13-11,大関,千代大海,1,0
H13-11,大関,千代大海,1,0
H13-11,大関,千代大海,0,1
H13-11,大関,千代大海,1,0
H13-11,大関,千代大海,1,0
H13-11,大関,千代大海,0,0
H13-11,大関,千代大海,0,0
H13-11,大関,千代大海,0,0
H13-11,大関,千代大海,0,0
H13-3,大関,魁皇,1,0
H13-3,大関,魁皇,1,0
H13-3,大関,魁皇,1,0
H13-3,大関,魁皇,1,0
H13-3,大関,魁皇,1,0
H13-3,大関,魁皇,1,0
H13-3,大関,魁皇,1,0
H13-3,大関,魁皇,1,0
H13-3,大関,魁皇,1,0
H13-3,大関,魁皇,1,0
H13-3,大関,魁皇,1,0
H13-3,大関,魁皇,1,0
H13-3,大関,魁皇,0,1
H13-3,大関,魁皇,0,1
H13-3,大関,魁皇,1,0
H13-3,大関,雅山,0,1
H13-3,大関,雅山,1,0
H13-3,大関,雅山,0,1
H13-3,大関,雅山,1,0
H13-3,大関,雅山,0,1
H13-3,大関,雅山,0,1
H13-3,大関,雅山,1,0
H13-3,大関,雅山,1,0
H13-3,大関,雅山,1,0
H13-3,大関,雅山,0,1
H13-3,大関,雅山,1,0
H13-3,大関,雅山,0,1
H13-3,大関,雅山,0,1
H13-3,大関,雅山,0,1
H13-3,大関,雅山,1,0
H13-3,大関,千代大海,1,0
H13-3,大関,千代大海,0,1
H13-3,大関,千代大海,1,0
H13-3,大関,千代大海,1,0
H13-3,大関,千代大海,0,1
H13-3,大関,千代大海,1,0
H13-3,大関,千代大海,0,1
H13-3,大関,千代大海,0,1
H13-3,大関,千代大海,0,1
H13-3,大関,千代大海,0,1
H13-3,大関,千代大海,1,0
H13-3,大関,千代大海,1,0
H13-3,大関,千代大海,0,1
H13-3,大関,千代大海,0,1
H13-3,大関,千代大海,0,1
H13-3,大関,千代大海,0,0
H13-3,大関,千代大海,0,0
H13-3,大関,千代大海,0,0
H13-3,大関,千代大海,0,0
H13-3,大関,武双山,1,0
H13-3,大関,武双山,1,0
H13-3,大関,武双山,1,0
H13-3,大関,武双山,0,1
H13-3,大関,武双山,1,0
H13-3,大関,武双山,1,0
H13-3,大関,武双山,1,0
H13-3,大関,武双山,1,0
H13-3,大関,武双山,1,0
H13-3,大関,武双山,0,1
H13-3,大関,武双山,1,0
H13-3,大関,武双山,1,0
H13-3,大関,武双山,1,0
H13-3,大関,武双山,1,0
H13-3,大関,武双山,0,1
H13-3,大関,出島,1,0
H13-3,大関,出島,1,0
H13-3,大関,出島,1,0
H13-3,大関,出島,0,1
H13-3,大関,出島,0,1
H13-3,大関,出島,0,1
H13-3,大関,出島,1,0
H13-3,大関,出島,1,0
H13-3,大関,出島,0,1
H13-3,大関,出島,1,0
H13-3,大関,出島,0,1
H13-3,大関,出島,0,1
H13-3,大関,出島,1,0
H13-3,大関,出島,0,1
H13-3,大関,出島,1,0
H13-5,大関,魁皇,1,0
H13-5,大関,魁皇,1,0
H13-5,大関,魁皇,0,1
H13-5,大関,魁皇,0,1
H13-5,大関,魁皇,1,0
H13-5,大関,魁皇,0,1
H13-5,大関,魁皇,1,0
H13-5,大関,魁皇,0,1
H13-5,大関,魁皇,0,1
H13-5,大関,出島,0,1
H13-5,大関,出島,1,0
H13-5,大関,出島,0,1
H13-5,大関,出島,0,1
H13-5,大関,出島,0,1
H13-5,大関,出島,1,0
H13-5,大関,出島,0,1
H13-5,大関,出島,0,1
H13-5,大関,出島,0,1
H13-5,大関,出島,0,1
H13-5,大関,出島,0,1
H13-5,大関,出島,1,0
H13-5,大関,出島,1,0
H13-5,大関,出島,0,1
H13-5,大関,出島,1,0
H13-5,大関,千代大海,1,0
H13-5,大関,千代大海,1,0
H13-5,大関,千代大海,1,0
H13-5,大関,千代大海,1,0
H13-5,大関,千代大海,0,1
H13-5,大関,千代大海,1,0
H13-5,大関,千代大海,1,0
H13-5,大関,千代大海,1,0
H13-5,大関,千代大海,1,0
H13-5,大関,千代大海,1,0
H13-5,大関,千代大海,1,0
H13-5,大関,千代大海,1,0
H13-5,大関,千代大海,0,1
H13-5,大関,千代大海,0,1
H13-5,大関,千代大海,1,0
H13-5,大関,武双山,0,1
H13-5,大関,武双山,0,1
H13-5,大関,武双山,1,0
H13-5,大関,武双山,1,0
H13-5,大関,武双山,1,0
H13-5,大関,武双山,0,1
H13-5,大関,武双山,0,1
H13-5,大関,武双山,1,0
H13-5,大関,武双山,1,0
H13-5,大関,武双山,1,0
H13-5,大関,武双山,1,0
H13-5,大関,武双山,0,1
H13-5,大関,武双山,1,0
H13-5,大関,武双山,1,0
H13-5,大関,武双山,0,1
H13-5,大関,雅山,1,0
H13-5,大関,雅山,0,1
H13-5,大関,雅山,1,0
H13-5,大関,雅山,0,1
H13-5,大関,雅山,1,0
H13-5,大関,雅山,1,0
H13-5,大関,雅山,1,0
H13-5,大関,雅山,1,0
H13-5,大関,雅山,1,0
H13-5,大関,雅山,0,1
H13-5,大関,雅山,1,0
H13-5,大関,雅山,0,1
H13-5,大関,雅山,1,0
H13-5,大関,雅山,0,1
H13-5,大関,雅山,0,1
H13-7,大関,千代大海,0,1
H13-7,大関,千代大海,1,0
H13-7,大関,千代大海,1,0
H13-7,大関,千代大海,1,0
H13-7,大関,千代大海,1,0
H13-7,大関,千代大海,1,0
H13-7,大関,千代大海,1,0
H13-7,大関,千代大海,1,0
H13-7,大関,千代大海,1,0
H13-7,大関,千代大海,1,0
H13-7,大関,千代大海,0,1
H13-7,大関,千代大海,1,0
H13-7,大関,千代大海,0,1
H13-7,大関,千代大海,1,0
H13-7,大関,千代大海,0,1
H13-7,大関,雅山,0,1
H13-7,大関,雅山,0,1
H13-7,大関,雅山,1,0
H13-7,大関,雅山,0,1
H13-7,大関,雅山,0,1
H13-7,大関,雅山,1,0
H13-7,大関,雅山,0,1
H13-7,大関,雅山,1,0
H13-7,大関,雅山,1,0
H13-7,大関,雅山,1,0
H13-7,大関,雅山,1,0
H13-7,大関,雅山,0,1
H13-7,大関,雅山,0,1
H13-7,大関,雅山,1,0
H13-7,大関,雅山,0,1
H13-7,大関,魁皇,1,0
H13-7,大関,魁皇,1,0
H13-7,大関,魁皇,1,0
H13-7,大関,魁皇,1,0
H13-7,大関,魁皇,1,0
H13-7,大関,魁皇,1,0
H13-7,大関,魁皇,1,0
H13-7,大関,魁皇,1,0
H13-7,大関,魁皇,0,1
H13-7,大関,魁皇,1,0
H13-7,大関,魁皇,1,0
H13-7,大関,魁皇,1,0
H13-7,大関,魁皇,1,0
H13-7,大関,魁皇,1,0
H13-7,大関,魁皇,0,1
H13-7,大関,武双山,0,1
H13-7,大関,武双山,1,0
H13-7,大関,武双山,1,0
H13-7,大関,武双山,1,0
H13-7,大関,武双山,1,0
H13-7,大関,武双山,1,0
H13-7,大関,武双山,1,0
H13-7,大関,武双山,1,0
H13-7,大関,武双山,0,1
H13-7,大関,武双山,0,1
H13-7,大関,武双山,1,0
H13-7,大関,武双山,0,1
H13-7,大関,武双山,1,0
H13-7,大関,武双山,0,1
H13-7,大関,武双山,1,0
H13-7,大関,出島,1,0
H13-7,大関,出島,1,0
H13-7,大関,出島,1,0
H13-7,大関,出島,0,1
H13-7,大関,出島,0,1
H13-7,大関,出島,0,1
H13-9,大関,魁皇,0,1
H13-9,大関,魁皇,0,1
H13-9,大関,魁皇,0,1
H13-9,大関,魁皇,0,1
H13-9,大関,武双山,1,0
H13-9,大関,武双山,0,1
H13-9,大関,武双山,1,0
H13-9,大関,武双山,1,0
H13-9,大関,武双山,1,0
H13-9,大関,武双山,1,0
H13-9,大関,武双山,0,1
H13-9,大関,武双山,0,1
H13-9,大関,武双山,1,0
H13-9,大関,武双山,1,0
H13-9,大関,武双山,1,0
H13-9,大関,武双山,1,0
H13-9,大関,武双山,1,0
H13-9,大関,武双山,0,1
H13-9,大関,武双山,0,1
H13-9,大関,千代大海,1,0
H13-9,大関,千代大海,1,0
H13-9,大関,千代大海,0,1
H13-9,大関,千代大海,0,1
H13-9,大関,千代大海,0,1
H13-9,大関,千代大海,1,0
H13-9,大関,千代大海,1,0
H13-9,大関,千代大海,0,1
H13-9,大関,千代大海,0,1
H13-9,大関,雅山,0,1
H13-9,大関,雅山,0,1
H13-9,大関,雅山,1,0
H13-9,大関,雅山,0,1
H13-9,大関,雅山,1,0
H13-9,大関,雅山,0,1
H13-9,大関,雅山,1,0
H13-9,大関,雅山,0,1
H13-9,大関,雅山,0,1
H13-9,大関,雅山,0,1
H14-1,大関,魁皇,1,0
H14-1,大関,魁皇,0,1
H14-1,大関,魁皇,1,0
H14-1,大関,魁皇,0,1
H14-1,大関,魁皇,1,0
H14-1,大関,魁皇,1,0
H14-1,大関,魁皇,1,0
H14-1,大関,魁皇,1,0
H14-1,大関,魁皇,0,1
H14-1,大関,魁皇,1,0
H14-1,大関,魁皇,1,0
H14-1,大関,魁皇,0,1
H14-1,大関,魁皇,1,0
H14-1,大関,魁皇,0,1
H14-1,大関,魁皇,0,1
H14-1,大関,千代大海,1,0
H14-1,大関,千代大海,1,0
H14-1,大関,千代大海,1,0
H14-1,大関,千代大海,1,0
H14-1,大関,千代大海,1,0
H14-1,大関,千代大海,1,0
H14-1,大関,千代大海,1,0
H14-1,大関,千代大海,1,0
H14-1,大関,千代大海,1,0
H14-1,大関,千代大海,0,1
H14-1,大関,千代大海,1,0
H14-1,大関,千代大海,1,0
H14-1,大関,千代大海,1,0
H14-1,大関,千代大海,1,0
H14-1,大関,千代大海,0,1
H14-1,大関,武双山,0,1
H14-1,大関,武双山,0,1
H14-1,大関,武双山,1,0
H14-1,大関,武双山,1,0
H14-1,大関,武双山,1,0
H14-1,大関,武双山,0,1
H14-1,大関,武双山,1,0
H14-1,大関,武双山,1,0
H14-1,大関,武双山,1,0
H14-1,大関,武双山,1,0
H14-1,大関,武双山,1,0
H14-1,大関,武双山,1,0
H14-1,大関,武双山,0,1
H14-1,大関,武双山,0,1
H14-1,大関,武双山,1,0
H14-1,大関,栃東,1,0
H14-1,大関,栃東,1,0
H14-1,大関,栃東,1,0
H14-1,大関,栃東,1,0
H14-1,大関,栃東,1,0
H14-1,大関,栃東,1,0
H14-1,大関,栃東,1,0
H14-1,大関,栃東,1,0
H14-1,大関,栃東,1,0
H14-1,大関,栃東,1,0
H14-1,大関,栃東,1,0
H14-1,大関,栃東,0,1
H14-1,大関,栃東,0,1
H14-1,大関,栃東,1,0
H14-1,大関,栃東,1,0
H14-11,大関,魁皇,1,0
H14-11,大関,魁皇,1,0
H14-11,大関,魁皇,0,1
H14-11,大関,魁皇,0,1
H14-11,大関,朝青龍,1,0
H14-11,大関,朝青龍,1,0
H14-11,大関,朝青龍,1,0
H14-11,大関,朝青龍,1,0
H14-11,大関,朝青龍,1,0
H14-11,大関,朝青龍,1,0
H14-11,大関,朝青龍,1,0
H14-11,大関,朝青龍,1,0
H14-11,大関,朝青龍,1,0
H14-11,大関,朝青龍,1,0
H14-11,大関,朝青龍,0,1
H14-11,大関,朝青龍,1,0
H14-11,大関,朝青龍,1,0
H14-11,大関,朝青龍,1,0
H14-11,大関,朝青龍,1,0
H14-11,大関,栃東,0,1
H14-11,大関,栃東,1,0
H14-11,大関,栃東,0,1
H14-11,大関,栃東,0,1
H14-11,大関,栃東,0,1
H14-11,大関,栃東,1,0
H14-11,大関,栃東,1,0
H14-11,大関,栃東,1,0
H14-11,大関,栃東,1,0
H14-11,大関,栃東,1,0
H14-11,大関,栃東,1,0
H14-11,大関,栃東,1,0
H14-11,大関,栃東,0,1
H14-11,大関,栃東,0,1
H14-11,大関,栃東,0,1
H14-11,大関,千代大海,1,0
H14-11,大関,千代大海,0,1
H14-11,大関,千代大海,1,0
H14-11,大関,千代大海,1,0
H14-11,大関,千代大海,1,0
H14-11,大関,千代大海,1,0
H14-11,大関,千代大海,0,1
H14-11,大関,千代大海,1,0
H14-11,大関,千代大海,0,1
H14-11,大関,武双山,1,0
H14-11,大関,武双山,1,0
H14-11,大関,武双山,0,1
H14-11,大関,武双山,1,0
H14-11,大関,武双山,1,0
H14-11,大関,武双山,1,0
H14-11,大関,武双山,1,0
H14-11,大関,武双山,0,1
H14-11,大関,武双山,0,1
H14-11,大関,武双山,1,0
H14-11,大関,武双山,0,1
H14-11,大関,武双山,1,0
H14-11,大関,武双山,1,0
H14-11,大関,武双山,1,0
H14-11,大関,武双山,0,1
H14-3,大関,栃東,1,0
H14-3,大関,栃東,1,0
H14-3,大関,栃東,1,0
H14-3,大関,栃東,0,1
H14-3,大関,栃東,0,1
H14-3,大関,栃東,1,0
H14-3,大関,栃東,1,0
H14-3,大関,栃東,1,0
H14-3,大関,栃東,1,0
H14-3,大関,栃東,0,1
H14-3,大関,栃東,1,0
H14-3,大関,栃東,0,1
H14-3,大関,栃東,1,0
H14-3,大関,栃東,0,1
H14-3,大関,栃東,1,0
H14-3,大関,武双山,0,1
H14-3,大関,武双山,1,0
H14-3,大関,武双山,1,0
H14-3,大関,武双山,1,0
H14-3,大関,武双山,1,0
H14-3,大関,武双山,0,1
H14-3,大関,武双山,1,0
H14-3,大関,武双山,0,1
H14-3,大関,武双山,1,0
H14-3,大関,武双山,1,0
H14-3,大関,武双山,0,1
H14-3,大関,武双山,1,0
H14-3,大関,武双山,0,1
H14-3,大関,武双山,1,0
H14-3,大関,武双山,1,0
H14-3,大関,千代大海,1,0
H14-3,大関,千代大海,1,0
H14-3,大関,千代大海,0,1
H14-3,大関,千代大海,1,0
H14-3,大関,千代大海,0,1
H14-3,大関,千代大海,1,0
H14-3,大関,千代大海,0,1
H14-3,大関,千代大海,0,1
H14-3,大関,千代大海,1,0
H14-3,大関,千代大海,1,0
H14-3,大関,千代大海,1,0
H14-3,大関,千代大海,0,1
H14-3,大関,千代大海,0,1
H14-3,大関,千代大海,0,1
H14-3,大関,千代大海,0,1
H14-3,大関,魁皇,1,0
H14-3,大関,魁皇,1,0
H14-3,大関,魁皇,1,0
H14-3,大関,魁皇,1,0
H14-3,大関,魁皇,1,0
H14-3,大関,魁皇,1,0
H14-3,大関,魁皇,0,1
H14-3,大関,魁皇,1,0
H14-3,大関,魁皇,1,0
H14-3,大関,魁皇,0,1
H14-3,大関,魁皇,1,0
H14-3,大関,魁皇,1,0
H14-3,大関,魁皇,0,1
H14-3,大関,魁皇,1,0
H14-3,大関,魁皇,1,0
H14-5,大関,魁皇,1,0
H14-5,大関,魁皇,0,1
H14-5,大関,魁皇,0,1
H14-5,大関,魁皇,1,0
H14-5,大関,魁皇,1,0
H14-5,大関,魁皇,0,1
H14-5,大関,魁皇,1,0
H14-5,大関,魁皇,1,0
H14-5,大関,魁皇,0,1
H14-5,大関,魁皇,1,0
H14-5,大関,魁皇,1,0
H14-5,大関,魁皇,1,0
H14-5,大関,魁皇,1,0
H14-5,大関,魁皇,1,0
H14-5,大関,魁皇,1,0
H14-5,大関,武双山,1,0
H14-5,大関,武双山,0,1
H14-5,大関,武双山,1,0
H14-5,大関,武双山,1,0
H14-5,大関,武双山,1,0
